id,user_id,pickup_point_id,created_at,status,total
4344,49913,25,2025-01-28 13:36:00+03,cancelled,41450.00
4345,49936,36,2025-01-28 13:45:00+03,created,168530.00
4346,49959,47,2025-01-28 13:54:00+03,paid,256490.00
4347,49982,58,2025-01-28 14:03:00+03,shipped,124455.00
4348,5,69,2025-01-28 14:12:00+03,ready,76365.00
4349,28,80,2025-01-28 14:21:00+03,completed,77530.00
4350,51,91,2025-01-28 14:30:00+03,cancelled,23010.00
4351,74,102,2025-01-28 14:39:00+03,created,150650.00
4352,97,113,2025-01-28 14:48:00+03,paid,244295.00
4353,120,4,2025-01-28 14:57:00+03,shipped,40115.00
4354,143,15,2025-01-28 15:06:00+03,ready,304635.00
4355,166,26,2025-01-28 15:15:00+03,completed,148410.00
4356,189,37,2025-01-28 15:24:00+03,cancelled,15020.00
4357,212,48,2025-01-28 15:33:00+03,created,62995.00
4358,235,59,2025-01-28 15:42:00+03,paid,116550.00
4359,258,70,2025-01-28 15:51:00+03,shipped,42725.00
4360,281,81,2025-01-28 16:00:00+03,ready,81380.00
4361,304,92,2025-01-28 16:09:00+03,completed,287640.00
4362,327,103,2025-01-28 16:18:00+03,cancelled,43755.00
4363,350,114,2025-01-28 16:27:00+03,created,28165.00
4364,373,5,2025-01-28 16:36:00+03,paid,87155.00
4365,396,16,2025-01-28 16:45:00+03,shipped,60710.00
4366,419,27,2025-01-28 16:54:00+03,ready,105000.00
4367,442,38,2025-01-28 17:03:00+03,completed,294145.00
4368,465,49,2025-01-28 17:12:00+03,cancelled,26490.00
4369,488,60,2025-01-28 17:21:00+03,created,91985.00
4370,511,71,2025-01-28 17:30:00+03,paid,61485.00
4371,534,82,2025-01-28 17:39:00+03,shipped,74645.00
4372,557,93,2025-01-28 17:48:00+03,ready,198295.00
4373,580,104,2025-01-28 17:57:00+03,completed,104025.00
4374,603,115,2025-01-28 18:06:00+03,cancelled,173625.00
4375,626,6,2025-01-28 18:15:00+03,created,46330.00
4376,649,17,2025-01-28 18:24:00+03,paid,93390.00
4377,672,28,2025-01-28 18:33:00+03,shipped,34830.00
4378,695,39,2025-01-28 18:42:00+03,ready,157315.00
4379,718,50,2025-01-28 18:51:00+03,completed,185755.00
4380,741,61,2025-01-28 19:00:00+03,cancelled,34285.00
4381,764,72,2025-01-28 19:09:00+03,created,189825.00
4382,787,83,2025-01-28 19:18:00+03,paid,128495.00
4383,810,94,2025-01-28 19:27:00+03,shipped,10890.00
4384,833,105,2025-01-28 19:36:00+03,ready,76160.00
4385,856,116,2025-01-28 19:45:00+03,completed,312410.00
4386,879,7,2025-01-28 19:54:00+03,cancelled,56545.00
4387,902,18,2025-01-28 20:03:00+03,created,229120.00
4388,925,29,2025-01-28 20:12:00+03,paid,299350.00
4389,948,40,2025-01-28 20:21:00+03,shipped,55050.00
4390,971,51,2025-01-28 20:30:00+03,ready,40680.00
4391,994,62,2025-01-28 20:39:00+03,completed,213815.00
4392,1017,73,2025-01-28 20:48:00+03,cancelled,126105.00
4393,1040,84,2025-01-28 20:57:00+03,created,71865.00
4394,1063,95,2025-01-28 21:06:00+03,paid,233580.00
4395,1086,106,2025-01-28 21:15:00+03,shipped,19085.00
4396,1109,117,2025-01-28 21:24:00+03,ready,53325.00
4397,1132,8,2025-01-28 21:33:00+03,completed,78795.00
4398,1155,19,2025-01-28 21:42:00+03,cancelled,96065.00
4399,1178,30,2025-01-28 21:51:00+03,created,131185.00
4400,1201,41,2025-01-28 22:00:00+03,paid,171510.00
4401,1224,52,2025-01-28 22:09:00+03,shipped,75645.00
4402,1247,63,2025-01-28 22:18:00+03,ready,73645.00
4403,1270,74,2025-01-28 22:27:00+03,completed,108050.00
4404,1293,85,2025-01-28 22:36:00+03,cancelled,39800.00
4405,1316,96,2025-01-28 22:45:00+03,created,165230.00
4406,1339,107,2025-01-28 22:54:00+03,paid,261440.00
4407,1362,118,2025-01-28 23:03:00+03,shipped,122805.00
4408,1385,9,2025-01-28 23:12:00+03,ready,73890.00
4409,1408,20,2025-01-28 23:21:00+03,completed,79455.00
4410,1431,31,2025-01-28 23:30:00+03,cancelled,22185.00
4411,1454,42,2025-01-28 23:39:00+03,created,148175.00
4412,1477,53,2025-01-28 23:48:00+03,paid,240170.00
4413,1500,64,2025-01-28 23:57:00+03,shipped,39290.00
4414,1523,75,2025-01-29 00:06:00+03,ready,302160.00
4415,1546,86,2025-01-29 00:15:00+03,completed,146760.00
4416,1569,97,2025-01-29 00:24:00+03,cancelled,17220.00
4417,1592,108,2025-01-29 00:33:00+03,created,60520.00
4418,1615,119,2025-01-29 00:42:00+03,paid,120125.00
4419,1638,10,2025-01-29 00:51:00+03,shipped,41900.00
4420,1661,21,2025-01-29 01:00:00+03,ready,78905.00
4421,1684,32,2025-01-29 01:09:00+03,completed,286815.00
4422,1707,43,2025-01-29 01:18:00+03,cancelled,42930.00
4423,1730,54,2025-01-29 01:27:00+03,created,33115.00
4424,1753,65,2025-01-29 01:36:00+03,paid,95955.00
4425,1776,76,2025-01-29 01:45:00+03,shipped,59885.00
4426,1799,87,2025-01-29 01:54:00+03,ready,103350.00
4427,1822,98,2025-01-29 02:03:00+03,completed,290845.00
4428,1845,109,2025-01-29 02:12:00+03,cancelled,26490.00
4429,1868,120,2025-01-29 02:21:00+03,created,92535.00
4430,1891,11,2025-01-29 02:30:00+03,paid,58185.00
4431,1914,22,2025-01-29 02:39:00+03,shipped,72995.00
4432,1937,33,2025-01-29 02:48:00+03,ready,195820.00
4433,1960,44,2025-01-29 02:57:00+03,completed,103750.00
4434,1983,55,2025-01-29 03:06:00+03,cancelled,178025.00
4435,2006,66,2025-01-29 03:15:00+03,created,43855.00
4436,2029,77,2025-01-29 03:24:00+03,paid,87615.00
4437,2052,88,2025-01-29 03:33:00+03,shipped,33180.00
4438,2075,99,2025-01-29 03:42:00+03,ready,163915.00
4439,2098,110,2025-01-29 03:51:00+03,completed,189880.00
4440,2121,1,2025-01-29 04:00:00+03,cancelled,32635.00
4441,2144,12,2025-01-29 04:09:00+03,created,189000.00
4442,2167,23,2025-01-29 04:18:00+03,paid,121895.00
4443,2190,34,2025-01-29 04:27:00+03,shipped,15290.00
4444,2213,45,2025-01-29 04:36:00+03,ready,75335.00
4445,2236,56,2025-01-29 04:45:00+03,completed,308285.00
4446,2259,67,2025-01-29 04:54:00+03,cancelled,54895.00
4447,2282,78,2025-01-29 05:03:00+03,created,226645.00
4448,2305,89,2025-01-29 05:12:00+03,paid,310350.00
4449,2328,100,2025-01-29 05:21:00+03,shipped,55600.00
4450,2351,111,2025-01-29 05:30:00+03,ready,38205.00
4451,2374,2,2025-01-29 05:39:00+03,completed,209690.00
4452,2397,13,2025-01-29 05:48:00+03,cancelled,125280.00
4453,2420,24,2025-01-29 05:57:00+03,created,78465.00
4454,2443,35,2025-01-29 06:06:00+03,paid,231930.00
4455,2466,46,2025-01-29 06:15:00+03,shipped,18260.00
4456,2489,57,2025-01-29 06:24:00+03,ready,50850.00
4457,2512,68,2025-01-29 06:33:00+03,completed,77145.00
4458,2535,79,2025-01-29 06:42:00+03,cancelled,98265.00
4459,2558,90,2025-01-29 06:51:00+03,created,128710.00
4460,2581,101,2025-01-29 07:00:00+03,paid,175085.00
4461,2604,112,2025-01-29 07:09:00+03,shipped,74820.00
4462,2627,3,2025-01-29 07:18:00+03,ready,78595.00
4463,2650,14,2025-01-29 07:27:00+03,completed,110250.00
4464,2673,25,2025-01-29 07:36:00+03,cancelled,38975.00
4465,2696,36,2025-01-29 07:45:00+03,created,163580.00
4466,2719,47,2025-01-29 07:54:00+03,paid,267215.00
4467,2742,58,2025-01-29 08:03:00+03,shipped,125005.00
4468,2765,69,2025-01-29 08:12:00+03,ready,77465.00
4469,2788,80,2025-01-29 08:21:00+03,completed,76155.00
4470,2811,91,2025-01-29 08:30:00+03,cancelled,22185.00
4471,2834,102,2025-01-29 08:39:00+03,created,148725.00
4472,2857,113,2025-01-29 08:48:00+03,paid,236870.00
4473,2880,4,2025-01-29 08:57:00+03,shipped,37640.00
4474,2903,15,2025-01-29 09:06:00+03,ready,299685.00
4475,2926,26,2025-01-29 09:15:00+03,completed,150060.00
4476,2949,37,2025-01-29 09:24:00+03,cancelled,15570.00
4477,2972,48,2025-01-29 09:33:00+03,created,64095.00
4478,2995,59,2025-01-29 09:42:00+03,paid,124250.00
4479,3018,70,2025-01-29 09:51:00+03,shipped,40250.00
4480,3041,81,2025-01-29 10:00:00+03,ready,79455.00
4481,3064,92,2025-01-29 10:09:00+03,completed,281865.00
4482,3087,103,2025-01-29 10:18:00+03,cancelled,41280.00
4483,3110,114,2025-01-29 10:27:00+03,created,32290.00
4484,3133,5,2025-01-29 10:36:00+03,paid,91830.00
4485,3156,16,2025-01-29 10:45:00+03,shipped,64285.00
4486,3179,27,2025-01-29 10:54:00+03,ready,109125.00
4487,3202,38,2025-01-29 11:03:00+03,completed,295795.00
4488,3225,49,2025-01-29 11:12:00+03,cancelled,27040.00
4489,3248,60,2025-01-29 11:21:00+03,created,90060.00
4490,3271,71,2025-01-29 11:30:00+03,paid,60110.00
4491,3294,82,2025-01-29 11:39:00+03,shipped,72170.00
4492,3317,93,2025-01-29 11:48:00+03,ready,193345.00
4493,3340,104,2025-01-29 11:57:00+03,completed,99625.00
4494,3363,115,2025-01-29 12:06:00+03,cancelled,177200.00
4495,3386,6,2025-01-29 12:15:00+03,created,50455.00
4496,3409,17,2025-01-29 12:24:00+03,paid,85965.00
4497,3432,28,2025-01-29 12:33:00+03,shipped,32355.00
4498,3455,39,2025-01-29 12:42:00+03,ready,161440.00
4499,3478,50,2025-01-29 12:51:00+03,completed,193455.00
4500,3501,61,2025-01-29 13:00:00+03,cancelled,31810.00
4501,3524,72,2025-01-29 13:09:00+03,created,186525.00
4502,3547,83,2025-01-29 13:18:00+03,paid,121070.00
4503,3570,94,2025-01-29 13:27:00+03,shipped,14465.00
4504,3593,105,2025-01-29 13:36:00+03,ready,80285.00
4505,3616,116,2025-01-29 13:45:00+03,completed,308010.00
4506,3639,7,2025-01-29 13:54:00+03,cancelled,54070.00
4507,3662,18,2025-01-29 14:03:00+03,created,224995.00
4508,3685,29,2025-01-29 14:12:00+03,paid,307050.00
4509,3708,40,2025-01-29 14:21:00+03,shipped,55600.00
4510,3731,51,2025-01-29 14:30:00+03,ready,44805.00
4511,3754,62,2025-01-29 14:39:00+03,completed,206390.00
4512,3777,73,2025-01-29 14:48:00+03,cancelled,123630.00
4513,3800,84,2025-01-29 14:57:00+03,created,75990.00
4514,3823,95,2025-01-29 15:06:00+03,paid,231655.00
4515,3846,106,2025-01-29 15:15:00+03,shipped,22660.00
4516,3869,117,2025-01-29 15:24:00+03,ready,48375.00
4517,3892,8,2025-01-29 15:33:00+03,completed,80445.00
4518,3915,19,2025-01-29 15:42:00+03,cancelled,96615.00
4519,3938,30,2025-01-29 15:51:00+03,created,132285.00
4520,3961,41,2025-01-29 16:00:00+03,paid,179210.00
4521,3984,52,2025-01-29 16:09:00+03,shipped,73170.00
4522,4007,63,2025-01-29 16:18:00+03,ready,77770.00
4523,4030,74,2025-01-29 16:27:00+03,completed,103650.00
4524,4053,85,2025-01-29 16:36:00+03,cancelled,43375.00
4525,4076,96,2025-01-29 16:45:00+03,created,169355.00
4526,4099,107,2025-01-29 16:54:00+03,paid,263090.00
4527,4122,118,2025-01-29 17:03:00+03,shipped,123355.00
4528,4145,9,2025-01-29 17:12:00+03,ready,74990.00
4529,4168,20,2025-01-29 17:21:00+03,completed,81105.00
4530,4191,31,2025-01-29 17:30:00+03,cancelled,22735.00
4531,4214,42,2025-01-29 17:39:00+03,created,146250.00
4532,4237,53,2025-01-29 17:48:00+03,paid,238795.00
4533,4260,64,2025-01-29 17:57:00+03,shipped,36815.00
4534,4283,75,2025-01-29 18:06:00+03,ready,306285.00
4535,4306,86,2025-01-29 18:15:00+03,completed,148410.00
4536,4329,97,2025-01-29 18:24:00+03,cancelled,14745.00
4537,4352,108,2025-01-29 18:33:00+03,created,61620.00
4538,4375,119,2025-01-29 18:42:00+03,paid,122600.00
4539,4398,10,2025-01-29 18:51:00+03,shipped,42450.00
4540,4421,21,2025-01-29 19:00:00+03,ready,76980.00
4541,4444,32,2025-01-29 19:09:00+03,completed,285440.00
4542,4467,43,2025-01-29 19:18:00+03,cancelled,40455.00
4543,4490,54,2025-01-29 19:27:00+03,created,28165.00
4544,4513,65,2025-01-29 19:36:00+03,paid,91005.00
4545,4536,76,2025-01-29 19:45:00+03,shipped,63460.00
4546,4559,87,2025-01-29 19:54:00+03,ready,107475.00
4547,4582,98,2025-01-29 20:03:00+03,completed,301570.00
4548,4605,109,2025-01-29 20:12:00+03,cancelled,27040.00
4549,4628,120,2025-01-29 20:21:00+03,created,93635.00
4550,4651,11,2025-01-29 20:30:00+03,paid,56810.00
4551,4674,22,2025-01-29 20:39:00+03,shipped,72170.00
4552,4697,33,2025-01-29 20:48:00+03,ready,193895.00
4553,4720,44,2025-01-29 20:57:00+03,completed,96325.00
4554,4743,55,2025-01-29 21:06:00+03,cancelled,175550.00
4555,4766,66,2025-01-29 21:15:00+03,created,47980.00
4556,4789,77,2025-01-29 21:24:00+03,paid,92290.00
4557,4812,88,2025-01-29 21:33:00+03,shipped,36755.00
4558,4835,99,2025-01-29 21:42:00+03,ready,158965.00
4559,4858,110,2025-01-29 21:51:00+03,completed,188505.00
4560,4881,1,2025-01-29 22:00:00+03,cancelled,30160.00
4561,4904,12,2025-01-29 22:09:00+03,created,187075.00
4562,4927,23,2025-01-29 22:18:00+03,paid,116120.00
4563,4950,34,2025-01-29 22:27:00+03,shipped,12815.00
4564,4973,45,2025-01-29 22:36:00+03,ready,79460.00
4565,4996,56,2025-01-29 22:45:00+03,completed,303885.00
4566,5019,67,2025-01-29 22:54:00+03,cancelled,58470.00
4567,5042,78,2025-01-29 23:03:00+03,created,230770.00
4568,5065,89,2025-01-29 23:12:00+03,paid,302925.00
4569,5088,100,2025-01-29 23:21:00+03,shipped,53125.00
4570,5111,111,2025-01-29 23:30:00+03,ready,42330.00
4571,5134,2,2025-01-29 23:39:00+03,completed,217390.00
4572,5157,13,2025-01-29 23:48:00+03,cancelled,125830.00
4573,5180,24,2025-01-29 23:57:00+03,created,73515.00
4574,5203,35,2025-01-30 00:06:00+03,paid,227530.00
4575,5226,46,2025-01-30 00:15:00+03,shipped,21835.00
4576,5249,57,2025-01-30 00:24:00+03,ready,54975.00
4577,5272,68,2025-01-30 00:33:00+03,completed,78795.00
4578,5295,79,2025-01-30 00:42:00+03,cancelled,95790.00
4579,5318,90,2025-01-30 00:51:00+03,created,129810.00
4580,5341,101,2025-01-30 01:00:00+03,paid,176735.00
4581,5364,112,2025-01-30 01:09:00+03,shipped,75370.00
4582,5387,3,2025-01-30 01:18:00+03,ready,75295.00
4583,5410,14,2025-01-30 01:27:00+03,completed,102825.00
4584,5433,25,2025-01-30 01:36:00+03,cancelled,42550.00
4585,5456,36,2025-01-30 01:45:00+03,created,167705.00
4586,5479,47,2025-01-30 01:54:00+03,paid,262815.00
4587,5502,58,2025-01-30 02:03:00+03,shipped,122530.00
4588,5525,69,2025-01-30 02:12:00+03,ready,73340.00
4589,5548,80,2025-01-30 02:21:00+03,completed,86880.00
4590,5571,91,2025-01-30 02:30:00+03,cancelled,22735.00
4591,5594,102,2025-01-30 02:39:00+03,created,149825.00
4592,5617,113,2025-01-30 02:48:00+03,paid,235495.00
4593,5640,4,2025-01-30 02:57:00+03,shipped,35165.00
4594,5663,15,2025-01-30 03:06:00+03,ready,303810.00
4595,5686,26,2025-01-30 03:15:00+03,completed,148135.00
4596,5709,37,2025-01-30 03:24:00+03,cancelled,19145.00
4597,5732,48,2025-01-30 03:33:00+03,created,59145.00
4598,5755,59,2025-01-30 03:42:00+03,paid,125900.00
4599,5778,70,2025-01-30 03:51:00+03,shipped,40800.00
4600,5801,81,2025-01-30 04:00:00+03,ready,80555.00
4601,5824,92,2025-01-30 04:09:00+03,completed,289565.00
4602,5847,103,2025-01-30 04:18:00+03,cancelled,38805.00
4603,5870,114,2025-01-30 04:27:00+03,created,30365.00
4604,5893,5,2025-01-30 04:36:00+03,paid,90455.00
4605,5916,16,2025-01-30 04:45:00+03,shipped,61810.00
4606,5939,27,2025-01-30 04:54:00+03,ready,104175.00
4607,5962,38,2025-01-30 05:03:00+03,completed,297445.00
4608,5985,49,2025-01-30 05:12:00+03,cancelled,25390.00
4609,6008,60,2025-01-30 05:21:00+03,created,91160.00
4610,6031,71,2025-01-30 05:30:00+03,paid,61760.00
4611,6054,82,2025-01-30 05:39:00+03,shipped,72720.00
4612,6077,93,2025-01-30 05:48:00+03,ready,191420.00
4613,6100,104,2025-01-30 05:57:00+03,completed,98250.00
4614,6123,115,2025-01-30 06:06:00+03,cancelled,174725.00
4615,6146,6,2025-01-30 06:15:00+03,created,45505.00
4616,6169,17,2025-01-30 06:24:00+03,paid,90640.00
4617,6192,28,2025-01-30 06:33:00+03,shipped,35930.00
4618,6215,39,2025-01-30 06:42:00+03,ready,165565.00
4619,6238,50,2025-01-30 06:51:00+03,completed,186855.00
4620,6261,61,2025-01-30 07:00:00+03,cancelled,32360.00
4621,6284,72,2025-01-30 07:09:00+03,created,184600.00
4622,6307,83,2025-01-30 07:18:00+03,paid,119695.00
4623,6330,94,2025-01-30 07:27:00+03,shipped,11990.00
4624,6353,105,2025-01-30 07:36:00+03,ready,75335.00
4625,6376,116,2025-01-30 07:45:00+03,completed,303060.00
4626,6399,7,2025-01-30 07:54:00+03,cancelled,57645.00
4627,6422,18,2025-01-30 08:03:00+03,created,229120.00
4628,6445,29,2025-01-30 08:12:00+03,paid,311725.00
4629,6468,40,2025-01-30 08:21:00+03,shipped,53125.00
4630,6491,51,2025-01-30 08:30:00+03,ready,39855.00
4631,6514,62,2025-01-30 08:39:00+03,completed,214090.00
4632,6537,73,2025-01-30 08:48:00+03,cancelled,125830.00
4633,6560,84,2025-01-30 08:57:00+03,created,80115.00
4634,6583,95,2025-01-30 09:06:00+03,paid,224230.00
4635,6606,106,2025-01-30 09:15:00+03,shipped,20185.00
4636,6629,117,2025-01-30 09:24:00+03,ready,52500.00
4637,6652,8,2025-01-30 09:33:00+03,completed,76045.00
4638,6675,19,2025-01-30 09:42:00+03,cancelled,100190.00
4639,6698,30,2025-01-30 09:51:00+03,created,127335.00
4640,6721,41,2025-01-30 10:00:00+03,paid,180860.00
4641,6744,52,2025-01-30 10:09:00+03,shipped,73720.00
4642,6767,63,2025-01-30 10:18:00+03,ready,81895.00
4643,6790,74,2025-01-30 10:27:00+03,completed,111350.00
4644,6813,85,2025-01-30 10:36:00+03,cancelled,40900.00
4645,6836,96,2025-01-30 10:45:00+03,created,166880.00
4646,6859,107,2025-01-30 10:54:00+03,paid,258690.00
4647,6882,118,2025-01-30 11:03:00+03,shipped,126930.00
4648,6905,9,2025-01-30 11:12:00+03,ready,79115.00
4649,6928,20,2025-01-30 11:21:00+03,completed,82755.00
4650,6951,31,2025-01-30 11:30:00+03,cancelled,20260.00
4651,6974,42,2025-01-30 11:39:00+03,created,147350.00
4652,6997,53,2025-01-30 11:48:00+03,paid,240445.00
4653,7020,64,2025-01-30 11:57:00+03,shipped,37365.00
4654,7043,75,2025-01-30 12:06:00+03,ready,301335.00
4655,7066,86,2025-01-30 12:15:00+03,completed,144010.00
4656,7089,97,2025-01-30 12:24:00+03,cancelled,18320.00
4657,7112,108,2025-01-30 12:33:00+03,created,65745.00
4658,7135,119,2025-01-30 12:42:00+03,paid,124250.00
4659,7158,10,2025-01-30 12:51:00+03,shipped,39975.00
4660,7181,21,2025-01-30 13:00:00+03,ready,78080.00
4661,7204,32,2025-01-30 13:09:00+03,completed,287090.00
4662,7227,43,2025-01-30 13:18:00+03,cancelled,41005.00
4663,7250,54,2025-01-30 13:27:00+03,created,27890.00
4664,7273,65,2025-01-30 13:36:00+03,paid,89630.00
4665,7296,76,2025-01-30 13:45:00+03,shipped,60985.00
4666,7319,87,2025-01-30 13:54:00+03,ready,102525.00
4667,7342,98,2025-01-30 14:03:00+03,completed,297170.00
4668,7365,109,2025-01-30 14:12:00+03,cancelled,24565.00
4669,7388,120,2025-01-30 14:21:00+03,created,89510.00
4670,7411,11,2025-01-30 14:30:00+03,paid,67535.00
4671,7434,22,2025-01-30 14:39:00+03,shipped,72720.00
4672,7457,33,2025-01-30 14:48:00+03,ready,194995.00
4673,7480,44,2025-01-30 14:57:00+03,completed,94950.00
4674,7503,55,2025-01-30 15:06:00+03,cancelled,173075.00
4675,7526,66,2025-01-30 15:15:00+03,created,46055.00
4676,7549,77,2025-01-30 15:24:00+03,paid,87340.00
4677,7572,88,2025-01-30 15:33:00+03,shipped,34280.00
4678,7595,99,2025-01-30 15:42:00+03,ready,163090.00
4679,7618,110,2025-01-30 15:51:00+03,completed,193180.00
4680,7641,1,2025-01-30 16:00:00+03,cancelled,36760.00
4681,7664,12,2025-01-30 16:09:00+03,created,188175.00
4682,7687,23,2025-01-30 16:18:00+03,paid,123820.00
4683,7710,34,2025-01-30 16:27:00+03,shipped,10340.00
4684,7733,45,2025-01-30 16:36:00+03,ready,77535.00
4685,7756,56,2025-01-30 16:45:00+03,completed,302510.00
4686,7779,67,2025-01-30 16:54:00+03,cancelled,55995.00
4687,7802,78,2025-01-30 17:03:00+03,created,225820.00
4688,7825,89,2025-01-30 17:12:00+03,paid,307600.00
4689,7848,100,2025-01-30 17:21:00+03,shipped,57525.00
4690,7871,111,2025-01-30 17:30:00+03,ready,46455.00
4691,7894,2,2025-01-30 17:39:00+03,completed,209965.00
4692,7917,13,2025-01-30 17:48:00+03,cancelled,123355.00
4693,7940,24,2025-01-30 17:57:00+03,created,77640.00
4694,7963,35,2025-01-30 18:06:00+03,paid,226155.00
4695,7986,46,2025-01-30 18:15:00+03,shipped,19360.00
4696,8009,57,2025-01-30 18:24:00+03,ready,50025.00
4697,8032,68,2025-01-30 18:33:00+03,completed,74395.00
4698,8055,79,2025-01-30 18:42:00+03,cancelled,99365.00
4699,8078,90,2025-01-30 18:51:00+03,created,133935.00
4700,8101,101,2025-01-30 19:00:00+03,paid,179210.00
4701,8124,112,2025-01-30 19:09:00+03,shipped,72895.00
4702,8147,3,2025-01-30 19:18:00+03,ready,79420.00
4703,8170,14,2025-01-30 19:27:00+03,completed,110525.00
4704,8193,25,2025-01-30 19:36:00+03,cancelled,43100.00
4705,8216,36,2025-01-30 19:45:00+03,created,168805.00
4706,8239,47,2025-01-30 19:54:00+03,paid,257865.00
4707,8262,58,2025-01-30 20:03:00+03,shipped,126105.00
4708,8285,69,2025-01-30 20:12:00+03,ready,77465.00
4709,8308,80,2025-01-30 20:21:00+03,completed,82480.00
4710,8331,91,2025-01-30 20:30:00+03,cancelled,20260.00
4711,8354,102,2025-01-30 20:39:00+03,created,144875.00
4712,8377,113,2025-01-30 20:48:00+03,paid,246220.00
4713,8400,4,2025-01-30 20:57:00+03,shipped,37365.00
4714,8423,15,2025-01-30 21:06:00+03,ready,307935.00
4715,8446,26,2025-01-30 21:15:00+03,completed,140710.00
4716,8469,37,2025-01-30 21:24:00+03,cancelled,16670.00
4717,8492,48,2025-01-30 21:33:00+03,created,63270.00
4718,8515,59,2025-01-30 21:42:00+03,paid,121500.00
